V01_295,Visitor,occupied,1.5
V01_296,Visitor,vacant,1.5
V01_297,Visitor,occupied,1.5
V01_298,Visitor,occupied,1.5
V01_299,Visitor,vacant,1.5
V01_300,Visitor,occupied,1.5
V01_301,Visitor,vacant,1.5
V01_302,Visitor,vacant,1.5
V01_303,Visitor,occupied,1.5
V01_304,Visitor,vacant,1.5
V01_305,Visitor,vacant,1.5
V01_306,Visitor,occupied,1.5
V01_307,Visitor,occupied,1.5
V01_308,Visitor,vacant,1.5
V01_309,Visitor,vacant,1.5
V01_310,Visitor,vacant,1.5
V01_311,Visitor,occupied,1.5
V01_312,Visitor,occupied,1.5
V01_313,Visitor,vacant,1.5
V01_314,Visitor,vacant,1.5
V01_315,Visitor,occupied,1.5
V01_316,Visitor,vacant,1.5
V01_317,Visitor,vacant,1.5
V01_318,Visitor,vacant,1.5
V01_319,Visitor,vacant,1.5
V01_320,Visitor,occupied,1.5
V01_321,Visitor,occupied,1.5
V01_322,Visitor,vacant,1.5
V01_323,Visitor,vacant,1.5
V01_324,Visitor,vacant,1.5
V01_325,Visitor,occupied,1.5
V01_326,Visitor,occupied,1.5
V01_327,Visitor,vacant,1.5
V01_328,Visitor,vacant,1.5
V01_329,Visitor,occupied,1.5
V01_330,Visitor,vacant,1.5
V01_331,Visitor,occupied,1.5
V01_332,Visitor,vacant,1.5
V01_333,Visitor,vacant,1.5
V01_334,Visitor,vacant,1.5
V01_335,Visitor,occupied,1.5
V01_336,Visitor,occupied,1.5
V01_337,Visitor,vacant,1.5
V01_338,Visitor,vacant,1.5
V01_339,Visitor,occupied,1.5
V01_340,Visitor,vacant,1.5
V01_341,Visitor,occupied,1.5
V01_342,Visitor,vacant,1.5
V01_343,Visitor,vacant,1.5
V01_344,Visitor,occupied,1.5
V01_345,Visitor,vacant,1.5
V01_346,Visitor,vacant,1.5
V01_347,Visitor,occupied,1.5
V01_348,Visitor,vacant,1.5
V01_349,Visitor,occupied,1.5
V01_350,Visitor,vacant,1.5
V01_351,Visitor,vacant,1.5
V01_352,Visitor,vacant,1.5
V01_353,Visitor,vacant,1.5
V01_354,Visitor,occupied,1.5
V01_355,Visitor,occupied,1.5
V01_356,Visitor,vacant,1.5
V01_357,Visitor,vacant,1.5
V01_358,Visitor,occupied,1.5
V01_359,Visitor,vacant,1.5
V01_360,Visitor,occupied,1.5
V01_361,Visitor,occupied,1.5
V01_362,Visitor,vacant,1.5
V01_363,Visitor,occupied,1.5
V01_364,Visitor,vacant,1.5
V01_365,Visitor,occupied,1.5
V01_366,Visitor,vacant,1.5
V01_367,Visitor,vacant,1.5
V01_368,Visitor,vacant,1.5
V01_369,Visitor,vacant,1.5
V01_370,Visitor,occupied,1.5
V01_371,Visitor,occupied,1.5
V01_372,Visitor,vacant,1.5
V01_373,Visitor,vacant,1.5
V01_374,Visitor,occupied,1.5
V01_375,Visitor,vacant,1.5
V01_376,Visitor,vacant,1.5
V01_377,Visitor,vacant,1.5
V01_378,Visitor,occupied,1.5
V01_379,Visitor,vacant,1.5
V01_380,Visitor,occupied,1.5
V01_381,Visitor,occupied,1.5
V01_382,Visitor,vacant,1.5
V01_383,Visitor,occupied,1.5
V01_384,Visitor,vacant,1.5
V01_385,Visitor,vacant,1.5
V01_386,Visitor,occupied,1.5
V01_387,Visitor,vacant,1.5
V01_388,Visitor,occupied,1.5
V01_389,Visitor,occupied,1.5
V01_390,Visitor,vacant,1.5
V01_391,Visitor,occupied,1.5
V01_392,Visitor,vacant,1.5
V01_393,Visitor,occupied,1.5
V01_394,Visitor,vacant,1.5
V01_395,Visitor,vacant,1.5
V01_396,Visitor,vacant,1.5
V01_397,Visitor,vacant,1.5
V01_398,Visitor,occupied,1.5
V01_399,Visitor,occupied,1.5
V01_400,Visitor,vacant,1.5
